Date,time_ist,Datetime,pm2_5_api,pm10_api,no2_api,co_api
18-06-2025,11:00:00,18-06-2025 11:00,20,102,23.65,1.0275
18-06-2025,12:00:00,18-06-2025 12:00,20,100,34.225,1.2025
18-06-2025,13:00:00,18-06-2025 13:00,30,151,38.7,1.27
18-06-2025,14:00:00,18-06-2025 14:00,63.75,150,20.4,1.026666667
18-06-2025,15:00:00,18-06-2025 15:00,73,128,22.55,0.9975
18-06-2025,16:00:00,18-06-2025 16:00,77,138,22.875,0.9175
18-06-2025,17:00:00,18-06-2025 17:00,58,114,21.475,0.82
18-06-2025,18:00:00,18-06-2025 18:00,44,101,29.175,0.95
18-06-2025,19:00:00,18-06-2025 19:00,63,129,37.975,1.22
18-06-2025,20:00:00,18-06-2025 20:00,73,161,53.275,1.405
18-06-2025,21:00:00,18-06-2025 21:00,55,141,40,1.1575
18-06-2025,22:00:00,18-06-2025 22:00,38,106,17.875,0.8
18-06-2025,23:00:00,18-06-2025 23:00,25,58,16.6,0.69
19-06-2025,00:00:00,19-06-2025 00:00,31,73,23.475,0.8025
19-06-2025,01:00:00,19-06-2025 01:00,39,89,27.575,0.82
19-06-2025,02:00:00,19-06-2025 02:00,50,96,24.2,0.76
19-06-2025,03:00:00,19-06-2025 03:00,42,92,29.05,0.8075
19-06-2025,04:00:00,19-06-2025 04:00,66,124,35.825,0.8825
19-06-2025,05:00:00,19-06-2025 05:00,91,155,30.8,0.9575
19-06-2025,06:00:00,19-06-2025 06:00,77,125,29.5,0.855
19-06-2025,07:00:00,19-06-2025 07:00,46,75,17.65,0.7725
19-06-2025,08:00:00,19-06-2025 08:00,35,59,15.375,0.7675
19-06-2025,09:00:00,19-06-2025 09:00,30,73,24.525,0.8525
19-06-2025,10:00:00,19-06-2025 10:00,47,101,28.525,0.9075
19-06-2025,11:00:00,19-06-2025 11:00,56,111,23.775,0.8625
19-06-2025,12:00:00,19-06-2025 12:00,48,95,20.825,0.775
19-06-2025,13:00:00,19-06-2025 13:00,31,83,14.075,0.725
19-06-2025,14:00:00,19-06-2025 14:00,28,77,14.825,0.72
19-06-2025,15:00:00,19-06-2025 15:00,28,77,22.9,0.7175
19-06-2025,16:00:00,19-06-2025 16:00,24,77,21.35,0.7025
19-06-2025,17:00:00,19-06-2025 17:00,27,74,31.825,0.68
19-06-2025,18:00:00,19-06-2025 18:00,18,69,27.075,0.735
19-06-2025,19:00:00,19-06-2025 19:00,27,88,34.45,0.935
19-06-2025,20:00:00,19-06-2025 20:00,28,107,42.2,1.02
19-06-2025,21:00:00,19-06-2025 21:00,24,119,36.4,0.99
19-06-2025,22:00:00,19-06-2025 22:00,27,117,44.025,1.1375
19-06-2025,23:00:00,19-06-2025 23:00,36,128,34.55,0.996666667
20-06-2025,00:00:00,20-06-2025 00:00,38,118,34.8,0.8175
20-06-2025,01:00:00,20-06-2025 01:00,38,140,23,0.65
20-06-2025,02:00:00,20-06-2025 02:00,23,59,21.1,0.64
20-06-2025,03:00:00,20-06-2025 03:00,27,45,16.45,0.635
20-06-2025,04:00:00,20-06-2025 04:00,24,48,15.85,0.6
20-06-2025,05:00:00,20-06-2025 05:00,18,39,16.35,0.6125
20-06-2025,06:00:00,20-06-2025 06:00,18,44,21.775,0.64
20-06-2025,07:00:00,20-06-2025 07:00,27,58,27.525,0.7225
20-06-2025,08:00:00,20-06-2025 08:00,23,57,18.85,0.715
20-06-2025,09:00:00,20-06-2025 09:00,25,66,19.05,0.8025
20-06-2025,10:00:00,20-06-2025 10:00,38,106,26.85,0.8625
20-06-2025,11:00:00,20-06-2025 11:00,62,128,27,0.85
20-06-2025,12:00:00,20-06-2025 12:00,62,138,23.5,0.855
20-06-2025,13:00:00,20-06-2025 13:00,52,111,16.275,0.8125
20-06-2025,14:00:00,20-06-2025 14:00,39,94,15.125,0.77
20-06-2025,15:00:00,20-06-2025 15:00,36,77,19.1,0.8325
20-06-2025,16:00:00,20-06-2025 16:00,38,83,14.65,0.7675
20-06-2025,17:00:00,20-06-2025 17:00,39,84,20.225,0.77
20-06-2025,18:00:00,20-06-2025 18:00,41,92,21.55,0.7975
20-06-2025,19:00:00,20-06-2025 19:00,25,70,26.5,0.8525
20-06-2025,20:00:00,20-06-2025 20:00,29,92,30.525,0.9825
20-06-2025,21:00:00,20-06-2025 21:00,35,94,29.9,0.9975
20-06-2025,22:00:00,20-06-2025 22:00,39,95,25.875,0.965
20-06-2025,23:00:00,20-06-2025 23:00,31,81,31.15,0.956666667
21-06-2025,00:00:00,21-06-2025 00:00,46,105,35.2,0.9025
21-06-2025,01:00:00,21-06-2025 01:00,52,111,29.65,0.8475
21-06-2025,02:00:00,21-06-2025 02:00,36,91,24.2,0.82
21-06-2025,03:00:00,21-06-2025 03:00,42,79,15.9,0.75
21-06-2025,04:00:00,21-06-2025 04:00,41,83,16.125,0.7275
21-06-2025,05:00:00,21-06-2025 05:00,50,73,18.45,0.725
21-06-2025,06:00:00,21-06-2025 06:00,44,81,23.725,0.7725
21-06-2025,07:00:00,21-06-2025 07:00,51,97,22.3,0.765
21-06-2025,08:00:00,21-06-2025 08:00,44,81,19.225,0.7775
21-06-2025,09:00:00,21-06-2025 09:00,41,99,18.975,0.775
21-06-2025,10:00:00,21-06-2025 10:00,34,86,15.45,0.755
21-06-2025,11:00:00,21-06-2025 11:00,33,100,14.125,0.7425
21-06-2025,12:00:00,21-06-2025 12:00,30,90,12.925,0.77
21-06-2025,13:00:00,21-06-2025 13:00,34,106,14.225,0.7775
21-06-2025,14:00:00,21-06-2025 14:00,34,83,13.975,0.7175
21-06-2025,15:00:00,21-06-2025 15:00,28,85,19.2,0.7175
21-06-2025,16:00:00,21-06-2025 16:00,24,92,21.35,0.6975
21-06-2025,17:00:00,21-06-2025 17:00,27,127,24.475,0.7875
21-06-2025,18:00:00,21-06-2025 18:00,35,103,38.375,1.11
21-06-2025,19:00:00,21-06-2025 19:00,35,61,67.2,1.66
21-06-2025,20:00:00,21-06-2025 20:00,38,122,73.525,1.8675
21-06-2025,21:00:00,21-06-2025 21:00,46,156,63.4,1.45
21-06-2025,22:00:00,21-06-2025 22:00,40,111,42.425,1.08
21-06-2025,23:00:00,21-06-2025 23:00,33,77,50.175,1.0425
22-06-2025,00:00:00,22-06-2025 00:00,29,88,50.675,0.9225
22-06-2025,01:00:00,22-06-2025 01:00,27,80,53.925,0.895
22-06-2025,02:00:00,22-06-2025 02:00,40,95,46.6,0.98
22-06-2025,03:00:00,22-06-2025 03:00,41,96,46.35,0.8375
22-06-2025,04:00:00,22-06-2025 04:00,31,90,59.075,0.8625
22-06-2025,05:00:00,22-06-2025 05:00,30,94,32.35,0.75
22-06-2025,06:00:00,22-06-2025 06:00,31,80,32.85,0.7775
22-06-2025,07:00:00,22-06-2025 07:00,28,73,23.675,0.7775
22-06-2025,08:00:00,22-06-2025 08:00,24,72,26.45,0.765
22-06-2025,09:00:00,22-06-2025 09:00,27,64,23.425,0.765
22-06-2025,10:00:00,22-06-2025 10:00,25,68,41.525,0.8325
22-06-2025,11:00:00,22-06-2025 11:00,44,119,71.225,0.895
22-06-2025,12:00:00,22-06-2025 12:00,33,95,31.05,0.7725
22-06-2025,13:00:00,22-06-2025 13:00,28,91,82.05,0.92
22-06-2025,14:00:00,22-06-2025 14:00,48,106,30.425,0.965
22-06-2025,15:00:00,22-06-2025 15:00,66,146,21.375,0.9275
22-06-2025,16:00:00,22-06-2025 16:00,51,130,14.275,0.9275
22-06-2025,17:00:00,22-06-2025 17:00,57,149,15.675,0.9025
22-06-2025,18:00:00,22-06-2025 18:00,42,122,17.525,0.9425
22-06-2025,19:00:00,22-06-2025 19:00,42,132,21.8,0.9975
22-06-2025,20:00:00,22-06-2025 20:00,48,124,27.675,1.0925
22-06-2025,21:00:00,22-06-2025 21:00,58,149,35.7,1.18
22-06-2025,22:00:00,22-06-2025 22:00,48,138,55.9,1.0275
22-06-2025,23:00:00,22-06-2025 23:00,46,112,45,1.0425
23-06-2025,00:00:00,23-06-2025 00:00,44,116,37.175,0.9825
23-06-2025,01:00:00,23-06-2025 01:00,38,97,47.85,0.94
23-06-2025,02:00:00,23-06-2025 02:00,45,110,35.3,0.9
23-06-2025,03:00:00,23-06-2025 03:00,39,111,40.625,0.92
23-06-2025,04:00:00,23-06-2025 04:00,68,138,42.05,0.945
23-06-2025,05:00:00,23-06-2025 05:00,58,153,42.075,1.0025
23-06-2025,06:00:00,23-06-2025 06:00,78,177,39.35,1.075
23-06-2025,07:00:00,23-06-2025 07:00,103,206,28.15,0.925
23-06-2025,08:00:00,23-06-2025 08:00,63,122,21.725,0.905
23-06-2025,09:00:00,23-06-2025 09:00,63,110,18.775,0.8775
23-06-2025,10:00:00,23-06-2025 10:00,61,116,25.55,0.8925
23-06-2025,11:00:00,23-06-2025 11:00,58,143,20.15,0.94
23-06-2025,12:00:00,23-06-2025 12:00,61,127,22.6,0.94
23-06-2025,13:00:00,23-06-2025 13:00,78,167,16.3,0.903333333
23-06-2025,14:00:00,23-06-2025 14:00,81,177,13.45,0.79
23-06-2025,15:00:00,23-06-2025 15:00,63,139,13.075,0.775
23-06-2025,16:00:00,23-06-2025 16:00,51,123,9.6,0.74
23-06-2025,17:00:00,23-06-2025 17:00,45,113,14.025,0.77
23-06-2025,18:00:00,23-06-2025 18:00,46,122,24.7,0.8075
23-06-2025,19:00:00,23-06-2025 19:00,36,111,22.4,0.8
23-06-2025,20:00:00,23-06-2025 20:00,25,51,33.75,1.105
23-06-2025,21:00:00,23-06-2025 21:00,23,40,57.8,1.5975
23-06-2025,22:00:00,23-06-2025 22:00,24,51,48.775,1.7725
23-06-2025,23:00:00,23-06-2025 23:00,39,97,57.525,1.7725
24-06-2025,00:00:00,24-06-2025 00:00,39,118,69.775,1.5675
24-06-2025,01:00:00,24-06-2025 01:00,41,129,52.675,1
24-06-2025,02:00:00,24-06-2025 02:00,31,97,35,0.74
24-06-2025,03:00:00,24-06-2025 03:00,36,73,17.75,0.7625
24-06-2025,04:00:00,24-06-2025 04:00,27,62,15.95,0.7875
24-06-2025,05:00:00,24-06-2025 05:00,45,73,16.375,0.8725
24-06-2025,06:00:00,24-06-2025 06:00,67,130,21.6,1.0675
24-06-2025,07:00:00,24-06-2025 07:00,68,123,17.825,0.965
24-06-2025,08:00:00,24-06-2025 08:00,62,102,22.575,0.965
24-06-2025,09:00:00,24-06-2025 09:00,51,108,30.025,1.2875
24-06-2025,10:00:00,24-06-2025 10:00,70,128,32.05,1.5375
24-06-2025,11:00:00,24-06-2025 11:00,68,135,20.65,1.1325
24-06-2025,12:00:00,24-06-2025 12:00,36,91,20.7,1.02
24-06-2025,13:00:00,24-06-2025 13:00,36,81,13.6,1.055
24-06-2025,14:00:00,24-06-2025 14:00,40,108,15.525,1.1
24-06-2025,15:00:00,24-06-2025 15:00,39,121,20.4,1.17
24-06-2025,16:00:00,24-06-2025 16:00,68,127,16.675,1.1075
24-06-2025,17:00:00,24-06-2025 17:00,56,112,22.1,1.275
24-06-2025,18:00:00,24-06-2025 18:00,67,128,30.525,1.2775
24-06-2025,19:00:00,24-06-2025 19:00,51,106,35.9,1.3025
24-06-2025,20:00:00,24-06-2025 20:00,38,110,51.625,1.59
24-06-2025,21:00:00,24-06-2025 21:00,51,157,57.2,1.76
24-06-2025,22:00:00,24-06-2025 22:00,59,177,59,1.9
24-06-2025,23:00:00,24-06-2025 23:00,59,160,59.225,1.87
25-06-2025,00:00:00,25-06-2025 00:00,58,168,51.35,1.48
25-06-2025,01:00:00,25-06-2025 01:00,61,155,33.775,1.085
25-06-2025,02:00:00,25-06-2025 02:00,64,129,27.4,1.06
25-06-2025,03:00:00,25-06-2025 03:00,58,129,35.95,1.0925
25-06-2025,04:00:00,25-06-2025 04:00,62,116,29.775,1.035
25-06-2025,05:00:00,25-06-2025 05:00,61,114,27.925,1.0375
25-06-2025,06:00:00,25-06-2025 06:00,57,116,42.325,1.1325
25-06-2025,07:00:00,25-06-2025 07:00,69,124,25.925,1.185
25-06-2025,08:00:00,25-06-2025 08:00,77,145,25.425,1.2875
25-06-2025,09:00:00,25-06-2025 09:00,74,143,44.875,1.365
25-06-2025,10:00:00,25-06-2025 10:00,90,173,33.4,1.61
25-06-2025,11:00:00,25-06-2025 11:00,101,194,25.925,1.2375
25-06-2025,12:00:00,25-06-2025 12:00,81,158,17.4,1.01
25-06-2025,13:00:00,25-06-2025 13:00,58,114,25.575,0.9975
25-06-2025,14:00:00,25-06-2025 14:00,64,116,26.675,0.925
25-06-2025,15:00:00,25-06-2025 15:00,63,121,16.025,0.83
25-06-2025,16:00:00,25-06-2025 16:00,52,99,25.7,0.8825
25-06-2025,17:00:00,25-06-2025 17:00,56,111,12,0.8425
25-06-2025,18:00:00,25-06-2025 18:00,53,96,30.5,0.91
25-06-2025,19:00:00,25-06-2025 19:00,57,112,24.15,1.09
25-06-2025,20:00:00,25-06-2025 20:00,53,110,31,1.2675
25-06-2025,21:00:00,25-06-2025 21:00,62,127,34.125,1.305
25-06-2025,22:00:00,25-06-2025 22:00,69,132,26.45,1.3075
25-06-2025,23:00:00,25-06-2025 23:00,88,158,61.325,1.236666667
26-06-2025,00:00:00,26-06-2025 00:00,81,140,34.75,0.8525
26-06-2025,01:00:00,26-06-2025 01:00,64,128,42.65,0.785
26-06-2025,02:00:00,26-06-2025 02:00,64,125,64.5,0.81
26-06-2025,03:00:00,26-06-2025 03:00,73,134,67.05,0.705
26-06-2025,04:00:00,26-06-2025 04:00,56,100,37.8,0.52
26-06-2025,05:00:00,26-06-2025 05:00,77,138,20.65,0.495
26-06-2025,06:00:00,26-06-2025 06:00,52,105,17.45,0.53
26-06-2025,07:00:00,26-06-2025 07:00,61,108,38.975,0.7425
26-06-2025,08:00:00,26-06-2025 08:00,81,143,30.525,0.6225
26-06-2025,09:00:00,26-06-2025 09:00,44,122,26.075,0.4925
26-06-2025,10:00:00,26-06-2025 10:00,35,107,25.45,0.4925
26-06-2025,11:00:00,26-06-2025 11:00,35,112,35.1,0.5675
26-06-2025,12:00:00,26-06-2025 12:00,28,114,92.225,0.796666667
26-06-2025,13:00:00,26-06-2025 13:00,33,129,24.925,0.7
26-06-2025,14:00:00,26-06-2025 14:00,31,116,22.65,0.6975
26-06-2025,15:00:00,26-06-2025 15:00,30,118,33.2,0.54
26-06-2025,16:00:00,26-06-2025 16:00,30,118,22.9,
26-06-2025,17:00:00,26-06-2025 17:00,,,40.225,0.5425
26-06-2025,18:00:00,26-06-2025 18:00,25,118,34.925,0.65
26-06-2025,19:00:00,26-06-2025 19:00,28,138,31.4,0.725
26-06-2025,20:00:00,26-06-2025 20:00,28,116,40.275,0.75
26-06-2025,21:00:00,26-06-2025 21:00,36,149,40.425,0.933333333
26-06-2025,22:00:00,26-06-2025 22:00,28,107,28.375,0.9225
26-06-2025,23:00:00,26-06-2025 23:00,28,94,24.6,0.863333333
27-06-2025,00:00:00,27-06-2025 00:00,28,105,22.75,0.7375
27-06-2025,01:00:00,27-06-2025 01:00,29,81,32.85,0.6825
27-06-2025,02:00:00,27-06-2025 02:00,29,70,29,0.69
27-06-2025,03:00:00,27-06-2025 03:00,44,88,23.2,0.615
27-06-2025,04:00:00,27-06-2025 04:00,38,68,16.25,0.503333333
27-06-2025,05:00:00,27-06-2025 05:00,24,55,22.925,0.7
27-06-2025,06:00:00,27-06-2025 06:00,19,57,23.15,0.735
27-06-2025,07:00:00,27-06-2025 07:00,22,59,15.65,0.745
27-06-2025,08:00:00,27-06-2025 08:00,17,69,16.45,0.7575
27-06-2025,09:00:00,27-06-2025 09:00,25,86,28.95,0.79
27-06-2025,10:00:00,27-06-2025 10:00,34,113,24.475,0.9125
27-06-2025,11:00:00,27-06-2025 11:00,23,94,32.925,0.9875
27-06-2025,12:00:00,27-06-2025 12:00,28,102,21.7,0.9625
27-06-2025,13:00:00,27-06-2025 13:00,30,96,13.95,0.8975
27-06-2025,14:00:00,27-06-2025 14:00,24,95,16.925,0.865
27-06-2025,15:00:00,27-06-2025 15:00,17,102,23.425,0.8475
27-06-2025,16:00:00,27-06-2025 16:00,23,107,18.95,0.8275
27-06-2025,17:00:00,27-06-2025 17:00,22,103,16.825,0.87
27-06-2025,18:00:00,27-06-2025 18:00,27,180,18.775,0.885
27-06-2025,19:00:00,27-06-2025 19:00,19,141,22.65,0.9025
27-06-2025,20:00:00,27-06-2025 20:00,25,162,59.65,1.0275
27-06-2025,21:00:00,27-06-2025 21:00,31,183,43.3,0.9875
27-06-2025,22:00:00,27-06-2025 22:00,31,188,61.05,1.0575
27-06-2025,23:00:00,27-06-2025 23:00,40,177,40.7,0.906666667
28-06-2025,00:00:00,28-06-2025 00:00,17,94,45.75,0.9175
28-06-2025,01:00:00,28-06-2025 01:00,24,114,20.5,0.7975
28-06-2025,02:00:00,28-06-2025 02:00,29,68,22.4,0.77
28-06-2025,03:00:00,28-06-2025 03:00,22,81,19.8,0.8725
28-06-2025,04:00:00,28-06-2025 04:00,23,68,42.125,1.0375
28-06-2025,05:00:00,28-06-2025 05:00,33,102,56.3,1.0775
28-06-2025,06:00:00,28-06-2025 06:00,38,111,69.775,1.2825
28-06-2025,07:00:00,28-06-2025 07:00,72,309,52.425,1.37
28-06-2025,08:00:00,28-06-2025 08:00,99,230,26.75,1.1825
28-06-2025,09:00:00,28-06-2025 09:00,42,136,25.55,1.2775
28-06-2025,10:00:00,28-06-2025 10:00,83,206,31.175,1.345
28-06-2025,11:00:00,28-06-2025 11:00,86,210,24,1.2175
28-06-2025,12:00:00,28-06-2025 12:00,57,127,12.85,1
28-06-2025,13:00:00,28-06-2025 13:00,46,108,15.6,0.96
28-06-2025,14:00:00,28-06-2025 14:00,39,99,13.6,0.9375
28-06-2025,15:00:00,28-06-2025 15:00,33,106,20.075,0.945
28-06-2025,16:00:00,28-06-2025 16:00,35,175,29.4,0.945
28-06-2025,17:00:00,28-06-2025 17:00,12,91,39.7,0.9025
28-06-2025,18:00:00,28-06-2025 18:00,19,73,44.325,1.115
28-06-2025,19:00:00,28-06-2025 19:00,19,96,42.575,1.1925
28-06-2025,20:00:00,28-06-2025 20:00,23,75,52.9,1.465
28-06-2025,21:00:00,28-06-2025 21:00,24,84,49.825,1.4675
28-06-2025,22:00:00,28-06-2025 22:00,31,80,47.175,1.395
28-06-2025,23:00:00,28-06-2025 23:00,31,78,40.2,1.153333333
29-06-2025,00:00:00,29-06-2025 00:00,27,59,31.1,0.8075
29-06-2025,01:00:00,29-06-2025 01:00,23,52,32.95,0.7625
29-06-2025,02:00:00,29-06-2025 02:00,17,48,30.6,0.76
29-06-2025,03:00:00,29-06-2025 03:00,19,39,26.3,0.67
29-06-2025,04:00:00,29-06-2025 04:00,23,48,30.825,0.72
29-06-2025,05:00:00,29-06-2025 05:00,31,69,31.2,0.685
29-06-2025,06:00:00,29-06-2025 06:00,29,73,31.9,0.69
29-06-2025,07:00:00,29-06-2025 07:00,35,86,32,0.78
29-06-2025,08:00:00,29-06-2025 08:00,28,103,25.15,0.7225
29-06-2025,09:00:00,29-06-2025 09:00,33,100,14.975,0.625
29-06-2025,10:00:00,29-06-2025 10:00,36,105,23.55,0.84
29-06-2025,11:00:00,29-06-2025 11:00,74,155,10.8,0.7225
29-06-2025,12:00:00,29-06-2025 12:00,51,72,16.35,0.78
29-06-2025,13:00:00,29-06-2025 13:00,51,84,17.475,1.0225
29-06-2025,14:00:00,29-06-2025 14:00,57,110,26.825,1.1075
29-06-2025,15:00:00,29-06-2025 15:00,56,108,38.475,1.2325
29-06-2025,16:00:00,29-06-2025 16:00,67,127,48.7,1.2
29-06-2025,17:00:00,29-06-2025 17:00,61,132,46.45,1.1525
29-06-2025,18:00:00,29-06-2025 18:00,41,100,39.025,1.1325
29-06-2025,19:00:00,29-06-2025 19:00,40,99,38.125,1.095
29-06-2025,20:00:00,29-06-2025 20:00,25,72,40.45,1.1275
29-06-2025,21:00:00,29-06-2025 21:00,19,67,40.025,1.0625
29-06-2025,22:00:00,29-06-2025 22:00,14,55,30.175,0.9125
29-06-2025,23:00:00,29-06-2025 23:00,13,46,27.15,0.943333333
30-06-2025,00:00:00,30-06-2025 00:00,31,67,28.15,0.9875
30-06-2025,01:00:00,30-06-2025 01:00,22,44,21.575,0.8525
30-06-2025,02:00:00,30-06-2025 02:00,20,39,22.4,0.81
30-06-2025,03:00:00,30-06-2025 03:00,22,41,17.525,0.7425
30-06-2025,04:00:00,30-06-2025 04:00,20,40,15.425,0.725
30-06-2025,05:00:00,30-06-2025 05:00,28,34,16.375,0.7075
30-06-2025,06:00:00,30-06-2025 06:00,23,34,24.525,0.9025
30-06-2025,07:00:00,30-06-2025 07:00,29,50,20.7,0.9575
30-06-2025,08:00:00,30-06-2025 08:00,24,45,23.175,1.025
30-06-2025,09:00:00,30-06-2025 09:00,22,48,29.125,1.0825
30-06-2025,10:00:00,30-06-2025 10:00,31,51,37.8,1.18
30-06-2025,11:00:00,30-06-2025 11:00,34,77,41.4,1.3525
30-06-2025,12:00:00,30-06-2025 12:00,48,105,46.1,1.435
30-06-2025,13:00:00,30-06-2025 13:00,50,100,43.725,1.44
30-06-2025,14:00:00,30-06-2025 14:00,46,111,31.6,1.3575
30-06-2025,15:00:00,30-06-2025 15:00,59,138,48.96666667,1.71
30-06-2025,16:00:00,30-06-2025 16:00,72,152,59.6,1.535
30-06-2025,17:00:00,30-06-2025 17:00,59,151,52.275,1.4775
30-06-2025,18:00:00,30-06-2025 18:00,67,152,59.6,1.555
30-06-2025,19:00:00,30-06-2025 19:00,72,155,62.925,1.5
30-06-2025,20:00:00,30-06-2025 20:00,47,132,48.575,1.3775
30-06-2025,21:00:00,30-06-2025 21:00,44,112,57.65,1.545
30-06-2025,22:00:00,30-06-2025 22:00,44,118,56.225,1.5675
30-06-2025,23:00:00,30-06-2025 23:00,42,112,61.725,1.6
01-07-2025,00:00:00,01-07-2025 00:00,50,105,62.26666667,1.523333333
01-07-2025,01:00:00,01-07-2025 01:00,100,162,56.575,1.19
01-07-2025,02:00:00,01-07-2025 02:00,100,127,39.3,0.93
01-07-2025,03:00:00,01-07-2025 03:00,58,99,20.075,0.73
01-07-2025,04:00:00,01-07-2025 04:00,50,63,20.9,0.705
01-07-2025,05:00:00,01-07-2025 05:00,46,70,24.775,0.7125
01-07-2025,06:00:00,01-07-2025 06:00,58,66,14.375,0.665
01-07-2025,07:00:00,01-07-2025 07:00,25,44,18.875,0.69
01-07-2025,08:00:00,01-07-2025 08:00,28,52,24.275,0.725
01-07-2025,09:00:00,01-07-2025 09:00,39,63,29.475,0.7525
01-07-2025,10:00:00,01-07-2025 10:00,45,75,33.375,0.7825
01-07-2025,11:00:00,01-07-2025 11:00,42,59,21.1,0.7725
01-07-2025,12:00:00,01-07-2025 12:00,44,83,14.9,0.74
01-07-2025,13:00:00,01-07-2025 13:00,64,95,13,0.616666667
01-07-2025,14:00:00,01-07-2025 14:00,33,64,10.525,0.555
01-07-2025,15:00:00,01-07-2025 15:00,23,62,12.375,0.5675
01-07-2025,16:00:00,01-07-2025 16:00,24,67,16,0.6325
01-07-2025,17:00:00,01-07-2025 17:00,23,73,22.525,0.725
01-07-2025,18:00:00,01-07-2025 18:00,33,73,16.5,0.725
01-07-2025,19:00:00,01-07-2025 19:00,34,89,25.05,0.885
01-07-2025,20:00:00,01-07-2025 20:00,33,90,47.675,1.0825
01-07-2025,21:00:00,01-07-2025 21:00,36,112,51.05,1.1475
01-07-2025,22:00:00,01-07-2025 22:00,30,105,51.95,1.155
01-07-2025,23:00:00,01-07-2025 23:00,30,97,43.075,1.023333333
02-07-2025,00:00:00,02-07-2025 00:00,27,96,40.8,0.975
02-07-2025,01:00:00,02-07-2025 01:00,39,90,51.6,1.0475
02-07-2025,02:00:00,02-07-2025 02:00,40,121,42.8,0.84
02-07-2025,03:00:00,02-07-2025 03:00,66,158,45.95,0.91
02-07-2025,04:00:00,02-07-2025 04:00,91,182,37.625,0.8125
02-07-2025,05:00:00,02-07-2025 05:00,114,171,28.425,0.7775
02-07-2025,06:00:00,02-07-2025 06:00,81,143,26.125,0.76
02-07-2025,07:00:00,02-07-2025 07:00,68,132,20.225,0.755
02-07-2025,08:00:00,02-07-2025 08:00,56,116,17.275,0.7
02-07-2025,09:00:00,02-07-2025 09:00,30,89,13.25,0.6625
02-07-2025,10:00:00,02-07-2025 10:00,22,66,15.15,0.695
02-07-2025,11:00:00,02-07-2025 11:00,22,80,15.75,0.6775
02-07-2025,12:00:00,02-07-2025 12:00,27,80,21.575,0.6775
02-07-2025,13:00:00,02-07-2025 13:00,27,101,13.75,0.665
02-07-2025,14:00:00,02-07-2025 14:00,33,85,15.05,0.6475
02-07-2025,15:00:00,02-07-2025 15:00,28,80,12.1,0.5875
02-07-2025,16:00:00,02-07-2025 16:00,12,75,16.125,0.6025
02-07-2025,17:00:00,02-07-2025 17:00,18,72,20.75,0.6325
02-07-2025,18:00:00,02-07-2025 18:00,20,78,30.3,0.7075
02-07-2025,19:00:00,02-07-2025 19:00,24,89,43.7,0.9425
02-07-2025,20:00:00,02-07-2025 20:00,22,106,45.85,0.9375
02-07-2025,21:00:00,02-07-2025 21:00,24,103,38.35,0.9375
02-07-2025,22:00:00,02-07-2025 22:00,30,108,37.35,0.87
02-07-2025,23:00:00,02-07-2025 23:00,33,108,57.425,0.773333333
03-07-2025,00:00:00,03-07-2025 00:00,36,96,69.725,0.88
03-07-2025,01:00:00,03-07-2025 01:00,38,112,34.45,0.81
03-07-2025,02:00:00,03-07-2025 02:00,28,69,16.8,0.89
03-07-2025,03:00:00,03-07-2025 03:00,28,69,18.525,0.91
03-07-2025,04:00:00,03-07-2025 04:00,28,79,16.7,0.905
03-07-2025,05:00:00,03-07-2025 05:00,28,46,14.925,0.91
03-07-2025,06:00:00,03-07-2025 06:00,25,50,18.65,0.91
03-07-2025,07:00:00,03-07-2025 07:00,23,61,22.85,0.9975
03-07-2025,08:00:00,03-07-2025 08:00,34,70,21.55,1.025
03-07-2025,09:00:00,03-07-2025 09:00,31,125,21.675,1.01
03-07-2025,10:00:00,03-07-2025 10:00,38,108,23.625,1.0025
03-07-2025,11:00:00,03-07-2025 11:00,36,101,21.025,0.935
03-07-2025,12:00:00,03-07-2025 12:00,38,110,15.375,0.8875
03-07-2025,13:00:00,03-07-2025 13:00,33,84,14.025,0.815
03-07-2025,14:00:00,03-07-2025 14:00,24,75,12.225,0.805
03-07-2025,15:00:00,03-07-2025 15:00,33,85,17.3,0.795
03-07-2025,16:00:00,03-07-2025 16:00,30,83,19.475,0.795
03-07-2025,17:00:00,03-07-2025 17:00,29,89,30.3,0.7125
03-07-2025,18:00:00,03-07-2025 18:00,20,86,27.725,0.8225
03-07-2025,19:00:00,03-07-2025 19:00,23,101,27,1.0225
03-07-2025,20:00:00,03-07-2025 20:00,36,123,32.475,1.055
03-07-2025,21:00:00,03-07-2025 21:00,45,130,42.825,1.195
03-07-2025,22:00:00,03-07-2025 22:00,38,108,68.1,1.235
03-07-2025,23:00:00,03-07-2025 23:00,50,125,44.075,1.116666667
04-07-2025,00:00:00,04-07-2025 00:00,45,112,33.7,0.9075
04-07-2025,01:00:00,04-07-2025 01:00,40,101,60.525,0.865
04-07-2025,02:00:00,04-07-2025 02:00,57,149,142.8,0.88
04-07-2025,03:00:00,04-07-2025 03:00,42,128,37.225,0.7525
04-07-2025,04:00:00,04-07-2025 04:00,44,72,36.05,0.67
04-07-2025,05:00:00,04-07-2025 05:00,42,75,28.275,0.575
04-07-2025,06:00:00,04-07-2025 06:00,47,70,42.575,0.555
04-07-2025,07:00:00,04-07-2025 07:00,33,72,42,0.62
04-07-2025,08:00:00,04-07-2025 08:00,24,85,32.15,0.68
04-07-2025,09:00:00,04-07-2025 09:00,30,81,22.75,0.655
