Datetime,Date,time_ist,temp_c,humidity,pressure_mb,windspeed_kph,condition_text,aqi_index,pm2_5,pm10,co,no2,temp_c_api,humidity_api,pressure_api,windspeed_kph_api,condition_text_api,pm2_5_govt,pm10_govt,no2_govt,co_govt
2026-04-01 12:00:00,04-01-2026,12:00:00,14.6,77.0,994.7,6.3,Clear sky,200.0,115.5,118.3,1079.0,15.4,15.8,63.0,994.9,7.9,Partly cloudy,76.25,221.5,18.15,0.726666667
2026-04-01 13:00:00,04-01-2026,13:00:00,15.8,73.0,993.5,6.2,Clear sky,200.0,108.7,111.8,1037.0,13.1,16.1,60.0,994.2,7.5,Drizzle,66.75,178.5,11.825,0.6375
2026-04-01 14:00:00,04-01-2026,14:00:00,16.5,72.0,992.6,6.3,Clear sky,201.0,103.6,106.6,1085.0,14.1,16.7,58.0,993.7,7.4,Partly cloudy,59.75,167.5,12.125,0.635
2026-04-01 15:00:00,04-01-2026,15:00:00,16.9,70.0,992.3,6.9,Clear sky,201.0,99.4,102.7,1291.0,21.0,16.7,56.0,993.0,5.9,Partly cloudy,48.5,177.5,13.7,0.6125
2026-04-01 16:00:00,04-01-2026,16:00:00,16.5,72.0,992.2,6.0,Clear sky,201.0,100.4,102.9,1586.0,31.3,16.4,58.0,992.7,4.2,Clear sky,41.5,154.5,12.9,0.565
2026-04-01 17:00:00,04-01-2026,17:00:00,14.9,80.0,992.2,4.7,Clear sky,202.0,148.5,151.8,1813.0,52.6,14.3,77.0,992.8,2.6,Partly cloudy,35.75,141.75,11.725,0.5475
2026-04-01 18:00:00,04-01-2026,18:00:00,12.2,88.0,994.1,2.8,Clear sky,202.0,157.4,160.7,1910.0,55.0,13.4,76.0,993.2,0.9,Partly cloudy,41.25,142.25,21.4,0.736666667
2026-04-01 19:00:00,04-01-2026,19:00:00,11.4,90.0,994.4,3.6,Mainly clear,201.0,162.1,165.3,1939.0,58.0,12.7,80.0,994.1,3.2,Partly cloudy,47.25,183.75,53.275,1.715
2026-04-01 20:00:00,04-01-2026,20:00:00,10.9,92.0,994.7,4.0,Clear sky,200.0,167.6,170.4,1917.0,58.6,12.6,83.0,994.9,5.5,Partly cloudy,72.75,294.25,84.45,4.4675
2026-04-01 21:00:00,,,,,,,,,,,,,12.1,86.0,995.5,5.8,Clear sky,105.5,438.75,78.025,3.2675
2026-04-01 22:00:00,,,,,,,,,,,,,11.4,88.0,995.5,6.5,Partly cloudy,115.25,425.75,73.975,3.95
2026-04-01 23:00:00,,,,,,,,,,,,,11.0,89.0,995.3,8.7,Clear sky,118.5,476.0,76.5,4.6025
2026-04-02 00:00:00,,,,,,,,,,,,,11.6,93.0,995.9,2.0,Partly cloudy,132.5,470.0,57.0,3.186666667
2026-04-02 01:00:00,,,,,,,,,,,,,10.9,94.0,995.9,2.1,Partly cloudy,119.5,367.5,62.65,1.29
2026-04-02 02:00:00,,,,,,,,,,,,,10.3,95.0,995.5,4.2,Clear sky,109.25,272.0,33.6,0.82
2026-04-02 03:00:00,,,,,,,,,,,,,10.3,95.0,995.3,5.5,Partly cloudy,125.25,254.5,40.925,0.9975
2026-04-02 04:00:00,,,,,,,,,,,,,10.2,94.0,995.1,5.7,Partly cloudy,118.0,249.0,43.875,1.115
2026-04-02 05:00:00,,,,,,,,,,,,,10.6,93.0,995.4,5.8,Partly cloudy,119.0,275.75,46.875,1.1475
2026-04-02 06:00:00,,,,,,,,,,,,,10.4,93.0,995.7,5.6,Clear sky,119.5,267.5,43.825,1.276666667
2026-04-02 07:00:00,,,,,,,,,,,,,10.3,94.0,995.9,6.1,Clear sky,142.0,292.25,34.925,1.0275
2026-04-02 08:00:00,,,,,,,,,,,,,11.9,91.0,996.3,8.5,Clear sky,142.25,264.0,28.7,1.0225
2026-04-02 09:00:00,,,,,,,,,,,,,14.4,86.0,997.3,4.3,Clear sky,115.0,243.75,33.525,1.005
2026-04-02 10:00:00,04-02-2026,10:00:00,13.9,89.0,993.4,3.3,Mainly clear,194.0,143.9,145.3,1693.0,35.7,17.0,76.0,997.7,5.4,Clear sky,106.0,250.75,25.475,0.755
2026-04-02 11:00:00,04-02-2026,11:00:00,15.6,82.0,992.7,1.6,Clear sky,194.0,123.9,126.7,1438.0,31.7,18.3,68.0,997.5,7.3,Clear sky,89.0,244.75,20.675,0.61
2026-04-02 12:00:00,04-02-2026,12:00:00,16.8,77.0,991.9,2.6,Clear sky,193.0,117.6,121.1,1257.0,27.9,19.4,61.0,996.9,8.4,Clear sky,82.0,237.75,15.875,0.43
2026-04-02 13:00:00,04-02-2026,13:00:00,17.5,72.0,991.0,3.5,Clear sky,192.0,109.7,113.4,1106.0,24.5,19.9,59.0,995.8,9.4,Clear sky,47.5,148.25,11.7,0.3175
2026-04-02 14:00:00,04-02-2026,14:00:00,18.1,71.0,990.5,4.9,Clear sky,192.0,102.4,106.6,1027.0,25.7,20.1,57.0,995.0,10.2,Clear sky,31.5,123.0,9.725,0.285
2026-04-02 15:00:00,04-02-2026,15:00:00,18.1,73.0,990.3,7.3,Mainly clear,192.0,99.2,103.1,1061.0,36.1,20.0,56.0,994.6,10.0,Clear sky,25.0,116.25,9.525,0.305
2026-04-02 16:00:00,,,,,,,,,,,,,19.5,58.0,994.5,9.3,Clear sky,26.75,110.5,8.3,0.2625
2026-04-02 17:00:00,,,,,,,,,,,,,18.4,67.0,994.0,7.4,Clear sky,22.25,100.5,13.675,0.3775
2026-04-02 18:00:00,,,,,,,,,,,,,16.3,76.0,994.0,7.7,Clear sky,21.0,107.0,17.375,0.41
2026-04-02 19:00:00,,,,,,,,,,,,,15.2,80.0,994.1,7.2,Clear sky,26.75,123.25,19.825,0.5425
2026-04-02 20:00:00,04-02-2026,20:00:00,13.4,87.0,991.7,6.3,Clear sky,193.0,163.4,166.7,1438.0,53.5,14.4,82.0,994.4,8.3,Clear sky,34.0,126.0,20.125,0.5575
2026-04-02 21:00:00,04-02-2026,21:00:00,12.9,89.0,992.0,7.1,Clear sky,194.0,160.7,163.4,1354.0,48.0,13.7,84.0,994.4,8.9,Clear sky,29.25,118.5,17.6,0.5075
2026-04-02 22:00:00,04-02-2026,22:00:00,12.3,91.0,992.1,7.7,Clear sky,195.0,158.8,161.1,1211.0,41.3,13.1,85.0,994.2,8.5,Clear sky,24.25,99.5,12.25,0.44
2026-04-02 23:00:00,04-02-2026,23:00:00,11.9,94.0,992.0,7.6,Clear sky,195.0,152.3,154.6,1073.0,34.4,12.7,89.0,994.1,9.2,Clear sky,25.0,83.0,10.63333333,0.413333333
2026-04-03 00:00:00,04-03-2026,00:00:00,9.9,90.0,991.0,3.1,Clear sky,198.0,305.5,307.3,5758.0,147.6,,,,,,22.0,70.5,11.0,0.416666667
2026-04-03 01:00:00,04-03-2026,01:00:00,9.6,91.0,990.7,2.2,Clear sky,206.0,299.0,300.8,4814.0,139.5,,,,,,27.25,64.0,11.325,0.455
2026-04-03 02:00:00,,,,,,,,,,,,,,,,,,31.75,75.25,19.8,0.5
2026-04-03 03:00:00,,,,,,,,,,,,,,,,,,68.75,122.25,16.025,0.6475
2026-04-03 04:00:00,,,,,,,,,,,,,,,,,,111.25,175.0,13.85,0.5625
2026-04-03 05:00:00,,,,,,,,,,,,,,,,,,79.25,125.5,17.6,0.52
2026-04-03 06:00:00,,,,,,,,,,,,,,,,,,54.0,106.25,21.85,0.533333333
2026-04-03 07:00:00,,,,,,,,,,,,,,,,,,60.75,127.5,24.3,0.6675
2026-04-03 08:00:00,04-03-2026,08:00:00,8.8,99.0,993.6,5.9,Overcast,256.0,265.4,266.4,2568.0,67.7,,,,,,78.75,169.0,20.95,0.66
2026-04-03 09:00:00,04-03-2026,09:00:00,10.9,94.0,994.5,5.5,Overcast,260.0,245.9,246.8,2318.0,57.4,,,,,,92.75,178.25,15.825,0.6
2026-04-03 10:00:00,04-03-2026,10:00:00,12.9,90.0,995.0,2.8,Mainly clear,265.0,222.6,224.0,2075.0,43.7,,,,,,68.5,141.0,15.975,0.5225
2026-04-03 11:00:00,,,,,,,,,,,,,,,,,,43.75,124.75,12.775,0.285
2026-04-03 12:00:00,04-03-2026,12:00:00,17.0,70.0,993.2,4.5,Clear sky,274.0,149.0,150.9,1608.0,22.9,,,,,,19.75,94.75,10.8,0.256666667
2026-04-03 13:00:00,04-03-2026,13:00:00,17.8,64.0,992.0,4.5,Clear sky,277.0,122.9,125.3,1386.0,15.9,,,,,,22.25,99.5,10.8,0.2275
2026-04-03 14:00:00,04-03-2026,14:00:00,18.1,62.0,991.3,4.7,Clear sky,279.0,107.6,110.1,1305.0,17.0,,,,,,24.0,102.25,10.75,0.165
2026-04-03 15:00:00,,,,,,,,,,,,,,,,,,23.5,94.25,65.73333333,0.1475
2026-04-03 16:00:00,04-03-2026,16:00:00,17.4,65.0,990.5,4.9,Clear sky,283.0,113.9,115.9,1779.0,56.3,,,,,,16.33333333,112.5,,0.2025
2026-04-03 17:00:00,04-03-2026,17:00:00,15.4,73.0,990.1,5.2,Clear sky,285.0,211.4,215.1,2037.0,77.4,,,,,,33.66666667,106.25,,0.3575
2026-04-03 18:00:00,04-03-2026,18:00:00,13.7,80.0,990.2,5.9,Clear sky,286.0,239.3,243.1,2199.0,86.6,,,,,,46.66666667,98.5,2.833333333,0.483333333
2026-04-03 19:00:00,04-03-2026,19:00:00,13.0,83.0,990.7,6.1,Clear sky,286.0,254.3,257.0,2311.0,98.6,,,,,,31.66666667,122.25,3.775,0.4425
2026-04-03 20:00:00,,,,,,,,,,,,,,,,,,40.0,141.5,5.225,0.5325
2026-04-03 21:00:00,04-03-2026,21:00:00,11.6,89.0,991.3,6.5,Clear sky,285.0,259.8,262.6,2180.0,95.7,,,,,,46.33333333,152.5,4.925,0.5125
2026-04-03 22:00:00,04-03-2026,22:00:00,11.2,90.0,991.4,7.5,Clear sky,283.0,255.2,258.0,1937.0,80.7,,,,,,37.0,122.0,3.75,0.4075
2026-04-03 23:00:00,04-03-2026,23:00:00,10.8,91.0,991.0,7.7,Clear sky,281.0,245.9,248.7,1701.0,65.7,,,,,,33.0,107.0,3.1,0.33
2026-05-01 00:00:00,,,,,,,,,,,,,10.6,85.0,994.9,9.2,Clear sky,84.25,338.75,72.5,1.003333333
2026-05-01 01:00:00,,,,,,,,,,,,,10.4,84.0,994.8,8.0,Clear sky,101.25,387.5,79.425,1.23
2026-05-01 02:00:00,,,,,,,,,,,,,9.8,85.0,994.5,5.6,Clear sky,106.25,337.25,85.475,1.35
2026-05-01 03:00:00,,,,,,,,,,,,,9.0,88.0,994.2,5.6,Clear sky,119.0,438.25,87.1,1.3125
2026-05-01 04:00:00,,,,,,,,,,,,,8.6,89.0,994.2,5.5,Clear sky,138.0,541.75,74.175,1.14
2026-05-01 05:00:00,,,,,,,,,,,,,8.4,90.0,994.5,5.7,Clear sky,117.25,391.5,58.0,1.165
2026-05-01 06:00:00,,,,,,,,,,,,,8.1,92.0,994.8,4.8,Clear sky,134.25,342.5,43.1,0.98
2026-05-01 07:00:00,,,,,,,,,,,,,7.5,94.0,995.1,4.2,Clear sky,150.5,349.75,37.925,1.095
2026-05-01 08:00:00,,,,,,,,,,,,,8.9,91.0,995.9,5.7,Clear sky,128.0,331.0,33.0,0.875
2026-05-01 09:00:00,05-01-2026,09:00:00,9.3,96.0,994.7,8.1,Overcast,200.0,141.1,143.0,1494.0,23.3,11.4,83.0,996.8,2.8,Clear sky,98.0,282.0,23.35,0.705
2026-05-01 10:00:00,05-01-2026,10:00:00,11.0,90.0,994.9,8.5,Overcast,200.0,129.9,132.2,1294.0,20.5,13.8,73.0,997.2,3.8,Clear sky,56.5,212.25,17.95,0.6025
2026-05-01 11:00:00,05-01-2026,11:00:00,13.1,81.0,994.5,8.6,Partly cloudy,200.0,122.5,125.3,1131.0,18.2,15.2,65.0,997.2,7.4,Clear sky,37.5,193.0,12.85,0.4825
2026-05-01 12:00:00,05-01-2026,12:00:00,14.7,77.0,993.2,6.2,Clear sky,200.0,115.5,118.3,1034.0,15.4,16.0,64.0,996.2,5.5,Clear sky,29.5,168.75,7.575,0.376666667
2026-05-01 13:00:00,05-01-2026,13:00:00,15.9,73.0,992.1,6.2,Clear sky,200.0,108.7,111.8,974.0,13.1,16.8,62.0,995.1,4.7,Clear sky,28.25,168.0,7.575,0.4025
2026-05-01 14:00:00,05-01-2026,14:00:00,16.7,71.0,991.2,6.5,Clear sky,201.0,103.6,106.6,992.0,14.1,17.2,62.0,994.6,6.3,Clear sky,30.5,171.5,10.65,0.44
2026-05-01 15:00:00,05-01-2026,15:00:00,17.0,69.0,990.9,7.4,Clear sky,201.0,99.4,102.7,1143.0,21.0,17.1,63.0,994.2,6.6,Clear sky,34.5,243.75,11.375,0.465
2026-05-01 16:00:00,05-01-2026,16:00:00,16.5,72.0,990.8,6.5,Clear sky,201.0,100.4,102.9,1370.0,31.3,16.6,67.0,994.0,8.9,Partly cloudy,30.75,408.0,10.475,0.535
2026-05-01 17:00:00,05-01-2026,17:00:00,14.8,80.0,990.8,5.2,Clear sky,202.0,148.5,151.8,1543.0,52.6,14.9,76.0,993.9,7.0,Partly cloudy,24.75,310.75,12.25,0.58
2026-05-01 18:00:00,05-01-2026,18:00:00,12.4,86.0,992.5,2.3,Clear sky,202.0,157.4,160.7,1605.0,55.0,13.6,83.0,994.0,6.4,Partly cloudy,27.0,200.75,16.1,0.65
2026-05-01 19:00:00,05-01-2026,19:00:00,11.6,89.0,992.9,3.2,Mainly clear,201.0,162.1,165.3,1613.0,58.0,12.8,86.0,994.4,4.5,Partly cloudy,28.5,180.75,19.325,0.555
2026-05-01 20:00:00,05-01-2026,20:00:00,11.1,90.0,993.2,3.1,Clear sky,200.0,167.6,170.4,1603.0,58.6,12.8,86.0,994.6,5.3,Partly cloudy,36.75,195.25,24.725,0.58
2026-05-01 21:00:00,05-01-2026,21:00:00,10.3,93.0,993.3,3.7,Clear sky,199.0,171.8,174.6,1587.0,55.1,12.0,89.0,994.7,6.4,Clear sky,47.0,214.75,21.35,0.5425
2026-05-01 22:00:00,05-01-2026,22:00:00,9.6,95.0,993.1,4.3,Clear sky,198.0,175.1,178.3,1553.0,49.2,11.0,91.0,994.5,4.8,Partly cloudy,43.25,186.25,21.175,0.495
2026-05-01 23:00:00,05-01-2026,23:00:00,9.1,96.0,992.7,4.6,Clear sky,198.0,174.2,177.0,1504.0,42.6,10.7,92.0,994.2,5.3,Partly cloudy,41.0,177.25,22.225,0.4775
2026-05-02 00:00:00,05-02-2026,00:00:00,10.5,96.0,990.8,4.5,Clear sky,200.0,143.9,147.1,1612.0,29.4,12.4,89.0,993.9,8.7,Clear sky,40.25,177.25,19.925,0.476666667
2026-05-02 01:00:00,,,,,,,,,,,,,12.0,90.0,993.7,8.4,Clear sky,39.5,155.25,23.425,0.51
2026-05-02 02:00:00,,,,,,,,,,,,,11.6,91.0,993.4,8.4,Clear sky,51.25,159.0,28.075,0.5375
2026-05-02 03:00:00,,,,,,,,,,,,,11.2,91.0,993.1,8.5,Clear sky,68.75,181.25,25.225,0.4775
2026-05-02 04:00:00,05-02-2026,04:00:00,9.3,98.0,989.9,0.8,Partly cloudy,199.0,153.7,156.5,1611.0,27.6,10.9,91.0,992.9,8.7,Clear sky,56.25,167.5,22.9,0.465
2026-05-02 05:00:00,05-02-2026,05:00:00,9.1,100.0,990.1,0.4,Overcast,198.0,150.9,152.7,1642.0,19.9,10.6,90.0,993.3,10.3,Clear sky,65.25,190.5,27.525,0.585
2026-05-02 06:00:00,05-02-2026,06:00:00,10.0,99.0,991.4,2.3,Rain: Moderate,197.0,155.5,157.4,1710.0,25.8,10.1,90.0,993.7,9.0,Clear sky,106.75,271.25,22.7,0.66
2026-05-02 07:00:00,05-02-2026,07:00:00,10.4,99.0,991.3,6.1,Rain: Slight,196.0,164.4,166.2,1791.0,33.9,9.9,89.0,994.0,8.8,Clear sky,147.5,310.5,22.075,0.775
2026-05-02 08:00:00,05-02-2026,08:00:00,10.9,98.0,992.4,6.0,Overcast,195.0,160.7,162.1,1809.0,38.4,11.2,87.0,994.6,9.1,Clear sky,112.75,262.5,20.35,0.685
2026-05-02 09:00:00,05-02-2026,09:00:00,12.4,94.0,993.8,2.0,Overcast,194.0,154.1,155.5,1715.0,36.0,13.4,81.0,995.5,6.3,Clear sky,85.25,199.0,14.225,0.613333333
2026-05-02 10:00:00,05-02-2026,10:00:00,14.2,88.0,994.0,2.2,Mainly clear,194.0,146.7,149.0,1558.0,30.2,15.9,74.0,995.9,6.9,Clear sky,52.0,185.0,11.05,0.545
2026-05-02 11:00:00,05-02-2026,11:00:00,15.8,81.0,993.3,2.2,Clear sky,193.0,126.7,129.9,1410.0,25.8,18.5,65.0,995.5,9.2,Clear sky,33.0,203.25,7.925,0.4925
2026-05-02 12:00:00,05-02-2026,12:00:00,17.0,75.0,992.5,3.1,Clear sky,193.0,118.0,121.5,1288.0,23.2,20.0,56.0,994.9,10.2,Clear sky,37.75,240.75,7.7,0.37
2026-05-02 13:00:00,05-02-2026,13:00:00,17.8,71.0,991.6,5.2,Clear sky,192.0,108.7,112.5,1175.0,22.0,20.9,50.0,994.0,11.1,Clear sky,32.5,211.25,9.225,0.3125
2026-05-02 14:00:00,,,,,,,,,,,,,21.0,48.0,993.6,12.6,Clear sky,28.5,205.0,14.6,0.31
2026-05-02 15:00:00,,,,,,,,,,,,,20.9,46.0,993.3,12.9,Partly cloudy,27.0,218.0,13.85,0.31
2026-05-02 16:00:00,,,,,,,,,,,,,20.2,50.0,993.1,10.3,Partly cloudy,19.25,179.0,14.3,0.3475
2026-05-02 17:00:00,05-02-2026,17:00:00,15.9,81.0,990.8,7.9,Clear sky,193.0,166.2,170.4,1080.0,73.9,18.9,61.0,992.9,8.5,Clear sky,24.25,173.75,27.125,0.4175
2026-05-02 18:00:00,05-02-2026,18:00:00,13.8,87.0,991.7,4.9,Clear sky,194.0,186.7,190.5,1097.0,75.2,16.6,70.0,993.0,7.1,Clear sky,28.5,204.0,36.95,0.466666667
2026-05-02 19:00:00,05-02-2026,19:00:00,13.5,87.0,991.9,6.5,Clear sky,195.0,190.9,194.6,1120.0,76.5,15.2,75.0,993.4,6.1,Clear sky,35.5,202.0,61.325,0.823333333
2026-05-02 20:00:00,05-02-2026,20:00:00,13.1,89.0,992.4,7.7,Clear sky,196.0,190.0,193.7,1125.0,74.3,14.4,76.0,993.6,6.4,Clear sky,71.25,321.5,77.83333333,1.1975
2026-05-02 21:00:00,05-02-2026,21:00:00,12.4,91.0,992.7,9.4,Clear sky,197.0,183.9,186.7,1101.0,66.2,14.1,75.0,993.8,7.6,Clear sky,129.25,528.75,83.425,2.68
2026-05-02 22:00:00,,,,,,,,,,,,,13.2,77.0,993.6,7.2,Clear sky,136.25,702.25,95.8,3.525
2026-05-02 23:00:00,,,,,,,,,,,,,12.8,80.0,993.7,8.2,Clear sky,155.0,802.0,78.5,2.73
2026-05-03 00:00:00,05-03-2026,00:00:00,9.6,93.0,994.1,5.2,Clear sky,306.0,251.5,253.3,1496.0,70.0,,,,,,160.25,568.25,94.05,2.393333333
2026-05-03 01:00:00,05-03-2026,01:00:00,9.2,94.0,993.9,5.3,Clear sky,302.0,238.4,240.3,1303.0,53.2,,,,,,146.5,560.5,66.325,1.0325
2026-05-03 02:00:00,,,,,,,,,,,,,,,,,,130.0,383.25,34.075,0.5725
2026-05-03 03:00:00,,,,,,,,,,,,,,,,,,92.0,295.75,22.975,0.4875
2026-05-03 04:00:00,,,,,,,,,,,,,,,,,,54.25,248.5,17.975,0.365
2026-05-03 05:00:00,,,,,,,,,,,,,,,,,,42.75,193.0,20.5,0.38
2026-05-03 06:00:00,,,,,,,,,,,,,,,,,,57.5,181.5,23.3,0.45
2026-05-03 07:00:00,,,,,,,,,,,,,,,,,,84.25,218.75,27.75,0.65
2026-05-03 08:00:00,,,,,,,,,,,,,,,,,,95.25,252.25,19.075,0.54
2026-05-03 09:00:00,,,,,,,,,,,,,,,,,,57.5,192.5,12.65,0.4625
2026-05-03 10:00:00,05-03-2026,10:00:00,13.2,84.0,996.4,12.5,Overcast,266.0,136.0,137.4,1174.0,28.7,,,,,,36.5,187.5,10.225,
2026-05-03 11:00:00,05-03-2026,11:00:00,15.1,80.0,995.9,6.6,Overcast,261.0,129.5,131.3,972.0,25.0,,,,,,20.5,169.0,9.025,0.3375
2026-05-03 12:00:00,05-03-2026,12:00:00,16.0,76.0,994.7,3.9,Overcast,258.0,125.3,127.1,875.0,25.2,,,,,,15.75,151.0,9.45,0.31
2026-05-03 13:00:00,05-03-2026,13:00:00,16.6,73.0,993.7,1.2,Overcast,255.0,127.1,129.9,848.0,27.5,,,,,,22.25,181.25,9.95,0.333333333
2026-05-03 14:00:00,05-03-2026,14:00:00,17.0,71.0,992.6,0.4,Overcast,254.0,129.0,131.8,981.0,31.8,,,,,,16.25,235.25,7.275,0.35
2026-05-03 15:00:00,05-03-2026,15:00:00,16.8,72.0,992.2,1.9,Drizzle: Light,254.0,124.3,128.1,1451.0,40.2,,,,,,18.0,309.25,8.875,0.41
2026-05-03 16:00:00,,,,,,,,,,,,,,,,,,28.25,357.0,10.425,0.433333333
2026-05-03 17:00:00,05-03-2026,17:00:00,15.1,84.0,991.7,5.2,Drizzle: Dense,254.0,139.7,144.4,2431.0,70.4,,,,,,21.75,273.5,10.4,0.4525
2026-05-03 18:00:00,05-03-2026,18:00:00,13.6,90.0,993.3,3.1,Drizzle: Moderate,250.0,113.4,118.3,2240.0,64.1,,,,,,19.75,206.75,15.125,0.52
2026-05-03 19:00:00,05-03-2026,19:00:00,13.1,93.0,993.3,10.2,Drizzle: Light,243.0,111.1,115.0,1769.0,55.2,,,,,,30.5,253.25,26.7,0.546666667
2026-05-03 20:00:00,05-03-2026,20:00:00,12.9,86.0,992.9,9.6,Drizzle: Moderate,236.0,101.5,105.5,1358.0,47.5,,,,,,53.75,273.75,31.45,0.616666667
2026-05-03 21:00:00,05-03-2026,21:00:00,12.2,88.0,993.7,4.6,Drizzle: Light,228.0,97.1,100.6,1129.0,42.9,,,,,,74.75,257.75,25.075,0.62
2026-05-03 22:00:00,,,,,,,,,,,,,,,,,,74.25,240.75,24.675,0.516666667
2026-05-03 23:00:00,05-03-2026,23:00:00,11.6,91.0,993.8,4.5,Overcast,212.0,90.1,93.6,824.0,35.2,,,,,,67.5,225.25,22.3,0.4725
2026-06-01 00:00:00,06-01-2026,00:00:00,8.0,100.0,994.4,2.8,Overcast,197.0,193.7,197.0,1724.0,74.2,10.4,93.0,993.9,5.8,Clear sky,42.0,614.0,132.875,1.2325
2026-06-01 01:00:00,06-01-2026,01:00:00,7.8,100.0,993.9,3.0,Overcast,198.0,180.7,183.9,1585.0,58.6,9.9,94.0,993.9,5.5,Clear sky,42.0,218.0,137.45,1.06
2026-06-01 02:00:00,06-01-2026,02:00:00,7.2,100.0,993.4,3.8,Overcast,199.0,167.6,170.4,1470.0,45.0,9.3,95.0,993.4,5.7,Clear sky,42.0,248.0,125.1,0.905
2026-06-01 03:00:00,06-01-2026,03:00:00,7.0,100.0,993.2,4.7,Overcast,201.0,153.2,156.0,1387.0,33.8,8.9,96.0,993.3,5.4,Clear sky,42.0,320.0,123.4,1.1875
2026-06-01 04:00:00,06-01-2026,04:00:00,7.0,99.0,993.0,5.6,Overcast,202.0,141.6,144.4,1327.0,24.6,7.8,98.0,993.1,5.0,Clear sky,42.0,421.0,125.375,1.3825
2026-06-01 05:00:00,06-01-2026,05:00:00,7.3,99.0,993.1,6.5,Overcast,203.0,168.1,170.0,1288.0,46.3,8.2,98.0,993.5,5.1,Partly cloudy,42.0,323.0,85.575,0.87
2026-06-01 06:00:00,06-01-2026,06:00:00,7.7,96.0,993.9,3.3,Overcast,204.0,152.7,155.1,1286.0,42.2,7.7,99.0,993.8,3.5,Partly cloudy,42.0,267.0,60.175,0.6725
2026-06-01 07:00:00,06-01-2026,07:00:00,7.9,96.0,994.4,4.8,Overcast,204.0,145.8,148.1,1306.0,36.3,8.4,98.0,994.7,3.8,Partly cloudy,42.0,317.0,43.9,0.78
2026-06-01 08:00:00,06-01-2026,08:00:00,8.4,92.0,994.9,5.9,Overcast,203.0,136.0,138.8,1293.0,31.2,9.7,95.0,995.6,4.9,Partly cloudy,42.0,355.0,30.45,0.715
2026-06-01 09:00:00,06-01-2026,09:00:00,9.1,96.0,995.5,8.7,Overcast,202.0,133.6,136.0,1217.0,27.7,11.6,90.0,996.6,3.6,Partly cloudy,42.0,280.0,21.8,0.6775
2026-06-01 10:00:00,,,,,,,,,,,,,13.7,82.0,997.0,6.7,Partly cloudy,42.0,289.0,17.675,0.6
2026-06-01 11:00:00,,,,,,,,,,,,,14.4,73.0,996.9,7.9,Partly cloudy,42.0,248.0,17.875,0.565
2026-06-01 12:00:00,,,,,,,,,,,,,15.6,69.0,996.2,7.3,Clear sky,42.0,228.0,15.775,0.565
2026-06-01 13:00:00,,,,,,,,,,,,,16.4,66.0,995.2,8.0,Clear sky,42.0,177.0,13.575,0.57
2026-06-01 14:00:00,,,,,,,,,,,,,16.9,65.0,994.6,7.6,Clear sky,42.0,215.0,15.675,0.6525
2026-06-01 15:00:00,,,,,,,,,,,,,17.0,66.0,994.3,7.7,Clear sky,,210.0,11.175,0.5075
2026-06-01 16:00:00,06-01-2026,16:00:00,16.2,72.0,991.5,7.1,Clear sky,205.0,93.4,95.9,1044.0,34.3,16.4,69.0,994.1,8.0,Clear sky,46.0,204.0,19.275,0.59
2026-06-01 17:00:00,06-01-2026,17:00:00,14.5,80.0,991.6,6.3,Mainly clear,205.0,149.0,152.7,1169.0,61.5,14.2,76.0,994.3,5.6,Clear sky,17.0,132.0,17.625,0.2
2026-06-01 18:00:00,06-01-2026,18:00:00,12.1,86.0,993.1,3.3,Clear sky,205.0,162.5,165.8,1264.0,64.2,12.7,83.0,994.5,5.9,Clear sky,14.0,116.0,44.775,0.4475
2026-06-01 19:00:00,06-01-2026,19:00:00,11.4,89.0,993.4,4.6,Clear sky,204.0,165.8,169.0,1349.0,67.7,11.9,86.0,994.9,6.2,Clear sky,27.0,193.0,137.85,1.973333333
2026-06-01 20:00:00,06-01-2026,20:00:00,10.6,91.0,993.9,4.6,Mainly clear,202.0,167.6,170.4,1416.0,68.6,10.9,89.0,995.4,6.0,Clear sky,81.0,453.0,107.3,1.4625
2026-06-01 21:00:00,06-01-2026,21:00:00,10.2,93.0,994.0,5.0,Mainly clear,200.0,168.6,171.8,1468.0,65.4,10.2,92.0,995.8,6.5,Clear sky,55.0,326.0,79.525,0.97
2026-06-01 22:00:00,06-01-2026,22:00:00,9.9,94.0,993.7,5.4,Mainly clear,199.0,170.9,174.2,1503.0,59.7,9.8,93.0,995.9,6.5,Clear sky,41.0,191.0,86.525,1.0475
2026-06-01 23:00:00,,,,,,,,,,,,,9.1,98.0,995.7,5.2,Clear sky,41.0,173.0,73.25,0.7125
2026-06-02 00:00:00,,,,,,,,,,,,,12.3,81.0,993.3,7.5,Clear sky,28.0,140.0,68.25,0.6225
2026-06-02 01:00:00,,,,,,,,,,,,,11.6,83.0,993.1,6.7,Clear sky,31.0,132.0,82.25,0.553333333
2026-06-02 02:00:00,,,,,,,,,,,,,11.2,84.0,992.4,7.2,Clear sky,35.0,167.0,110.7,0.615
2026-06-02 03:00:00,,,,,,,,,,,,,10.9,84.0,992.2,7.9,Clear sky,38.0,168.0,81.175,0.645
2026-06-02 04:00:00,,,,,,,,,,,,,10.8,84.0,991.8,8.2,Clear sky,57.0,237.0,86.15,0.7725
2026-06-02 05:00:00,,,,,,,,,,,,,10.6,85.0,991.9,9.6,Clear sky,69.0,276.0,83.325,1.035
2026-06-02 06:00:00,,,,,,,,,,,,,10.2,87.0,992.8,9.5,Clear sky,111.0,354.0,93.975,1.435
